Frame,Time (ms),,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity 
74,842277,,0.5841,,0.59,,0.5928,,0.7263,,0.7477,,0.6421,,0.7336,,0.5704,,0.7728,,0.752,,0.6544,,0.7661,,0.6189,,0.6427,,0.6889,,0.8069,,0.7985,,0.5992,,0.8378,,0.6408,,0.6704,,0.7148,,0.6766,,0.6306,,0.6365,,0.8118,,0.7941,,0.8114
75,852276,,0.575,,0.5728,,0.5804,,0.7133,,0.7434,,0.6432,,0.7214,,0.5661,,0.7971,,0.7769,,0.642,,0.8796,,0.6055,,0.6158,,0.6847,,0.7947,,0.8073,,0.5818,,0.8204,,0.6256,,0.6653,,0.712,,0.6681,,0.6218,,0.6327,,0.8077,,0.7825,,0.7904
76,862276,,0.565,,0.5652,,0.572,,0.7005,,0.7321,,0.6359,,0.7093,,0.5545,,0.7752,,0.7545,,0.6238,,0.8107,,0.5987,,0.5899,,0.6752,,0.7904,,0.812,,0.555,,0.8068,,0.6231,,0.6618,,0.6928,,0.6678,,0.6015,,0.6091,,0.8033,,0.781,,0.7766
77,872276,,0.5668,,0.5876,,0.5777,,0.6939,,0.7371,,0.6354,,0.6955,,0.5465,,0.7776,,0.7917,,0.6142,,0.7989,,0.5786,,0.6328,,0.6725,,0.7921,,0.8095,,0.5607,,0.8119,,0.623,,0.6548,,0.6955,,0.656,,0.6161,,0.6148,,0.7928,,0.7989,,0.7998
78,882276,,0.5718,,0.5727,,0.5698,,0.7048,,0.7227,,0.6199,,0.7078,,0.5411,,0.8063,,0.775,,0.6084,,0.8271,,0.5791,,0.6421,,0.6762,,0.7993,,0.8054,,0.5687,,0.8052,,0.6281,,0.6665,,0.689,,0.641,,0.6078,,0.6252,,0.8001,,0.7773,,0.7731
79,892274,,0.5562,,0.5791,,0.574,,0.6858,,0.7332,,0.6166,,0.7055,,0.5307,,0.7557,,0.7786,,0.6095,,0.7751,,0.5781,,0.6453,,0.664,,0.7943,,0.8089,,0.5558,,0.8013,,0.6143,,0.6639,,0.6829,,0.6363,,0.5996,,0.6146,,0.7919,,0.7826,,0.7933
80,902274,,0.5499,,0.5777,,0.5621,,0.6913,,0.722,,0.6118,,0.7059,,0.5385,,0.7983,,0.7643,,0.6027,,0.7656,,0.6008,,0.6802,,0.6663,,0.7952,,0.8099,,0.5607,,0.7936,,0.6142,,0.6579,,0.6775,,0.642,,0.6007,,0.6129,,0.7969,,0.779,,0.8066
81,912275,,0.5714,,0.5812,,0.5667,,0.6799,,0.7305,,0.6202,,0.7148,,0.5415,,0.7628,,0.7625,,0.5983,,0.7798,,0.6003,,0.6989,,0.6547,,0.8028,,0.815,,0.5508,,0.7987,,0.6192,,0.6653,,0.6773,,0.6426,,0.6105,,0.6205,,0.8015,,0.7828,,0.7961
82,922274,,0.5616,,0.5775,,0.558,,0.6791,,0.7317,,0.6163,,0.7079,,0.5406,,0.8162,,0.7774,,0.6012,,0.7917,,0.5819,,0.6671,,0.6644,,0.7863,,0.8052,,0.5558,,0.8046,,0.6126,,0.6505,,0.6743,,0.6354,,0.5997,,0.6112,,0.8102,,0.7706,,0.7964
83,932273,,0.559,,0.5628,,0.5626,,0.6776,,0.7378,,0.6122,,0.7012,,0.5504,,0.7719,,0.7465,,0.5841,,0.8068,,0.5945,,0.6516,,0.6676,,0.7976,,0.8065,,0.5725,,0.8145,,0.61,,0.66,,0.6744,,0.6369,,0.6018,,0.6138,,0.7957,,0.7826,,0.7876
84,942274,,0.5482,,0.5612,,0.5686,,0.6771,,0.7161,,0.6098,,0.6967,,0.5342,,0.7625,,0.7568,,0.5807,,0.7902,,0.5946,,0.7023,,0.6624,,0.7947,,0.8027,,0.556,,0.7996,,0.6053,,0.665,,0.6663,,0.6216,,0.5961,,0.6091,,0.7867,,0.7852,,0.7935
85,952273,,0.5572,,0.5719,,0.5611,,0.6834,,0.7299,,0.6123,,0.7136,,0.5362,,0.7487,,0.7257,,0.5882,,0.7695,,0.5784,,0.6803,,0.664,,0.7797,,0.8034,,0.5597,,0.8041,,0.6147,,0.6747,,0.67,,0.6331,,0.6145,,0.6098,,0.8026,,0.7742,,0.7789
86,962272,,0.5496,,0.5736,,0.5652,,0.6717,,0.7255,,0.6127,,0.7277,,0.5405,,0.7733,,0.7371,,0.5857,,0.7772,,0.5662,,0.6387,,0.6522,,0.7858,,0.8044,,0.6076,,0.8074,,0.6061,,0.6686,,0.6697,,0.6277,,0.6058,,0.6182,,0.7851,,0.777,,0.7926
87,972273,,0.546,,0.5575,,0.5582,,0.6623,,0.7104,,0.5952,,0.7303,,0.5337,,0.7716,,0.736,,0.5706,,0.7318,,0.5582,,0.6709,,0.6636,,0.7815,,0.7901,,0.5675,,0.8008,,0.6006,,0.6613,,0.68,,0.6272,,0.6091,,0.6171,,0.7966,,0.7759,,0.7743
88,982272,,0.5474,,0.5574,,0.5545,,0.6494,,0.716,,0.5971,,0.7212,,0.5337,,0.7487,,0.7226,,0.5626,,0.7648,,0.5579,,0.6727,,0.6531,,0.7879,,0.7869,,0.5471,,0.7918,,0.5995,,0.6638,,0.6617,,0.6283,,0.6,,0.609,,0.7848,,0.7876,,0.7839
89,992271,,0.5509,,0.5606,,0.5564,,0.6734,,0.7169,,0.6049,,0.7311,,0.5268,,0.7746,,0.7355,,0.5531,,0.7094,,0.5568,,0.6496,,0.6497,,0.7779,,0.7938,,0.5424,,0.7976,,0.5992,,0.6554,,0.6579,,0.6324,,0.5978,,0.6184,,0.7986,,0.7761,,0.7706
90,1002271,,0.5382,,0.5595,,0.5622,,0.6636,,0.7234,,0.6059,,0.717,,0.5287,,0.7667,,0.7511,,0.5524,,0.7809,,0.5637,,0.6416,,0.6515,,0.7901,,0.7949,,0.5521,,0.7902,,0.6004,,0.6649,,0.6671,,0.6287,,0.6015,,0.614,,0.7911,,0.7829,,0.801
91,1012274,,0.554,,0.5577,,0.5547,,0.6601,,0.7086,,0.6061,,0.6969,,0.5169,,0.7584,,0.7524,,0.5576,,0.757,,0.5931,,0.6011,,0.6498,,0.799,,0.7947,,0.5415,,0.7849,,0.6004,,0.6602,,0.6479,,0.6252,,0.6022,,0.616,,0.803,,0.7811,,0.8022
92,1022272,,0.5533,,0.5551,,0.5692,,0.6496,,0.7029,,0.6019,,0.7101,,0.5214,,0.7206,,0.6874,,0.5544,,0.7204,,0.5717,,0.6242,,0.6535,,0.7945,,0.7824,,0.5588,,0.7951,,0.6004,,0.6507,,0.6546,,0.6257,,0.608,,0.6148,,0.7966,,0.7699,,0.8006
93,1032270,,0.5502,,0.556,,0.5498,,0.6509,,0.7022,,0.61,,0.7075,,0.5218,,0.7367,,0.6995,,0.5472,,0.7127,,0.5631,,0.6378,,0.6452,,0.7857,,0.7884,,0.5521,,0.7926,,0.5922,,0.6602,,0.6592,,0.6296,,0.5993,,0.614,,0.8059,,0.7783,,0.7826
94,1042271,,0.5545,,0.5638,,0.5514,,0.662,,0.7212,,0.6083,,0.7107,,0.525,,0.783,,0.7819,,0.5614,,0.7706,,0.551,,0.6253,,0.6523,,0.7813,,0.7942,,0.5521,,0.7971,,0.6055,,0.6556,,0.6609,,0.6239,,0.6008,,0.6124,,0.7988,,0.7815,,0.7688
95,1052270,,0.5507,,0.5522,,0.5578,,0.661,,0.724,,0.6057,,0.7102,,0.5283,,0.7273,,0.7273,,0.5604,,0.773,,0.5501,,0.6178,,0.6492,,0.7767,,0.7835,,0.5604,,0.7887,,0.5938,,0.6544,,0.6677,,0.6318,,0.5882,,0.6214,,0.7997,,0.7805,,0.7888
96,1062270,,0.5571,,0.5473,,0.5488,,0.6572,,0.714,,0.6088,,0.7016,,0.5275,,0.6884,,0.7029,,0.5594,,0.6927,,0.5516,,0.6598,,0.632,,0.765,,0.7926,,0.5479,,0.7791,,0.5949,,0.6543,,0.6731,,0.626,,0.5921,,0.612,,0.7949,,0.7745,,0.7803
97,1108165,,0.7715,,0.7727,,0.7323,,0.7843,,0.9701,,0.8009,,0.9021,,0.7011,,1.2202,,1.1646,,0.6696,,1.0065,,0.8877,,0.9962,,0.9733,,1.1095,,1.1267,,0.7291,,1.0504,,0.7352,,0.8659,,0.8326,,0.8732,,0.7452,,0.7786,,1.1184,,1.077,,1.1167
98,1118181,,0.5922,,0.6232,,0.6261,,0.6937,,0.7891,,0.682,,0.7959,,0.6069,,1.0561,,0.9814,,0.6176,,0.794,,0.7267,,0.7412,,0.783,,0.8348,,0.8601,,0.6445,,0.8894,,0.6723,,0.7591,,0.7259,,0.7572,,0.706,,0.7595,,0.8786,,0.8588,,0.8608
99,1128158,,0.6192,,0.6335,,0.6594,,0.7173,,0.8129,,0.7091,,0.8175,,0.6282,,1.119,,1.1136,,0.6278,,0.8127,,0.7504,,0.7442,,0.8214,,0.8519,,0.8845,,0.6631,,0.8779,,0.7032,,0.7707,,0.7549,,0.7695,,0.7216,,0.7907,,0.9028,,0.8847,,0.8858
100,1138159,,0.6397,,0.6522,,0.6687,,0.7271,,0.8189,,0.7338,,0.8343,,0.6472,,1.0357,,1.0366,,0.669,,0.8301,,0.7504,,0.7635,,0.8307,,0.8511,,0.9059,,0.6801,,0.8527,,0.7074,,0.7844,,0.7593,,0.7729,,0.7295,,0.8085,,0.885,,0.8845,,0.8787
101,1148156,,0.6559,,0.6992,,0.6932,,0.7174,,0.8246,,0.7205,,0.8507,,0.6706,,0.9726,,1.0114,,0.6744,,0.8593,,0.7675,,0.7639,,0.833,,0.8471,,0.8855,,0.697,,0.8446,,0.7071,,0.7912,,0.7738,,0.7764,,0.7435,,0.8189,,0.8843,,0.8729,,0.8618
102,1158158,,0.6711,,0.708,,0.7031,,0.735,,0.8283,,0.7299,,0.8421,,0.6881,,0.9655,,0.9834,,0.6879,,0.8945,,0.7703,,0.7752,,0.8421,,0.8504,,0.8757,,0.6961,,0.829,,0.7182,,0.804,,0.7663,,0.7694,,0.7373,,0.829,,0.8622,,0.8524,,0.8521
103,1168157,,0.6837,,0.7487,,0.7156,,0.7486,,0.8431,,0.7343,,0.8544,,0.6931,,0.9641,,0.9837,,0.7018,,0.9385,,0.7724,,0.7681,,0.8254,,0.8556,,0.8722,,0.7137,,0.8147,,0.7185,,0.81,,0.7698,,0.7806,,0.7537,,0.848,,0.853,,0.8441,,0.8528
104,1178156,,0.7006,,0.7481,,0.7246,,0.7589,,0.8471,,0.7347,,0.8612,,0.6993,,0.9617,,0.9724,,0.7332,,1.1717,,0.7782,,0.7726,,0.8381,,0.852,,0.854,,0.7168,,0.8119,,0.7227,,0.8064,,0.7787,,0.7567,,0.7547,,0.8363,,0.8573,,0.8365,,0.8592
105,1188156,,0.716,,0.7675,,0.73,,0.7563,,0.8419,,0.7487,,0.8577,,0.6961,,0.9584,,0.9682,,0.7309,,1.3331,,0.7795,,0.7808,,0.8371,,0.8448,,0.8521,,0.7336,,0.7974,,0.7277,,0.8147,,0.7811,,0.7608,,0.753,,0.8445,,0.8621,,0.8386,,0.8501
106,1198155,,0.7396,,0.7672,,0.7277,,0.7732,,0.8565,,0.7401,,0.8663,,0.7174,,0.9346,,0.9545,,0.7574,,1.2179,,0.7907,,0.7972,,0.8336,,0.8511,,0.854,,0.7078,,0.7923,,0.7257,,0.8239,,0.7899,,0.7713,,0.7539,,0.8398,,0.8512,,0.8381,,0.8465
107,1208156,,0.7315,,0.7867,,0.7391,,0.7688,,0.8717,,0.747,,0.8825,,0.7182,,0.9363,,0.9539,,0.7455,,1.1775,,0.7969,,0.7996,,0.8451,,0.8625,,0.8582,,0.7355,,0.7823,,0.7259,,0.825,,0.7947,,0.7938,,0.7604,,0.8518,,0.8637,,0.8366,,0.8513
108,1218155,,0.7501,,0.7839,,0.7375,,0.7636,,0.8538,,0.7579,,0.8972,,0.7131,,0.9281,,0.9295,,0.7695,,1.0756,,0.807,,0.8257,,0.836,,0.8664,,0.8479,,0.7291,,0.7791,,0.7194,,0.8357,,0.7876,,0.7832,,0.7564,,0.8419,,0.8776,,0.8498,,0.8629
109,1228156,,0.7388,,0.7842,,0.7246,,0.7453,,0.851,,0.7465,,0.8919,,0.7193,,0.9115,,0.9205,,0.7699,,1.0312,,0.8072,,0.8272,,0.8411,,0.8805,,0.8565,,0.7224,,0.7904,,0.7102,,0.8282,,0.7857,,0.782,,0.7467,,0.8334,,0.8727,,0.8498,,0.8712
110,1238160,,0.7503,,0.7901,,0.7242,,0.7427,,0.8491,,0.7608,,0.9131,,0.7032,,0.9011,,0.8935,,0.7676,,0.9561,,0.8156,,0.8436,,0.839,,0.899,,0.8536,,0.7283,,0.793,,0.7193,,0.8386,,0.7951,,0.7975,,0.7632,,0.8268,,0.9015,,0.858,,0.8764
111,1248159,,0.7435,,0.796,,0.7318,,0.7446,,0.8509,,0.7428,,0.9018,,0.725,,0.8675,,0.8746,,0.7639,,0.8904,,0.8243,,0.8545,,0.8358,,0.9179,,0.8607,,0.736,,0.7805,,0.7244,,0.8329,,0.8033,,0.7927,,0.7534,,0.8148,,0.9037,,0.8819,,0.9045
112,1258155,,0.7502,,0.7872,,0.7332,,0.7356,,0.8439,,0.7457,,0.8947,,0.7179,,0.851,,0.8623,,0.7658,,0.8373,,0.8943,,0.8632,,0.8307,,0.919,,0.8592,,0.7342,,0.7826,,0.7114,,0.8373,,0.7985,,0.7982,,0.7649,,0.8016,,0.9017,,0.8781,,0.8966
